"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YJR020W",109.768164622937,1.92868896260997,0.252804718714813,7.62916520077187,2.36278701018742e-14,7.19463485678468e-13
"YJR013W",1701.36951203401,-0.708855522709024,0.0929444026276257,-7.62666177487843,2.40910557943277e-14,7.30377965451508e-13
"YML006C",5423.32003738422,0.688494824538595,0.0904921915516501,7.60833407538399,2.7765140319507e-14,8.38122612328667e-13
"YMR145C",15080.2836412758,0.763626686136616,0.100522004417863,7.59661221002191,3.0398372086278e-14,9.13654519644899e-13
"YOR366W",233.736792541391,1.73499748653396,0.228558457121219,7.59104479609685,3.1733621284289e-14,9.45634791518578e-13
"YLR366W",52.5153400716995,2.82968378397053,0.372745577465502,7.59146172359999,3.16316613944404e-14,9.45634791518578e-13
"YBR277C",61.2181338977016,2.64239249967897,0.348843470074804,7.57472255138487,3.59895940094042e-14,1.06789548522372e-12
"YER154W",3660.66948432146,-0.6428342501309,0.0851226015908005,-7.55186329032939,4.29074753877949e-14,1.26777044864023e-12
"YLR205C",1071.14588619079,0.99742218944059,0.132527270357919,7.52616564686521,5.22520444325287e-14,1.5373565646752e-12
"YCR015C",1747.33834034046,0.784270085565392,0.104280523478239,7.52077242620525,5.44535615236004e-14,1.5953978340507e-12
"YMR013C",2161.82998507253,0.72466283794098,0.0964242709811969,7.51535718721993,5.67557620044821e-14,1.65589091404709e-12
"YOR200W",45.1724103032701,3.55158379706722,0.473899037313577,7.49438913655602,6.66078390570946e-14,1.93523525727134e-12
"YOR225W",35.6318032580407,5.45249092956736,0.72840028467816,7.48556946538883,7.12375663335349e-14,2.0590063676637e-12
"YBL071C",33.1655465394272,4.46304144551146,0.596251741266123,7.48516295488601,7.14584168900924e-14,2.0590063676637e-12
"YKR069W",1587.18057130825,0.740458413465233,0.0990970314484965,7.47205443636391,7.89523313509985e-14,2.26557451238894e-12
"YGR035C",1929.2012807425,-1.19248482288909,0.160988184601946,-7.40728163273341,1.28914506521253e-13,3.68410186054384e-12
"YCR046C",1355.72749541204,-0.802739325354058,0.108435282968039,-7.40293475870456,1.33207204460303e-13,3.79124014980283e-12
"YNL194C",608.051722849757,1.49922859500643,0.202664079130261,7.39760396336838,1.38663666272319e-13,3.93049489803611e-12
"YNL195C",518.35276474547,0.92212437163012,0.124971385126553,7.37868409393341,1.59861635976912e-13,4.51301695411743e-12
"YJL191W",13099.7254792392,0.869258540116647,0.117964819345123,7.36879473848473,1.72177518910057e-13,4.84110419096703e-12
"YNL336W",1577.44768592963,1.08037622886691,0.146992564329159,7.34986993252009,1.98399820446978e-13,5.55599175894288e-12
"YNL237W",180.759904935287,-1.62715723082395,0.221641300559464,-7.34139903852168,2.11372572331653e-13,5.89560378747446e-12
"YIL121W",7785.27689341001,0.719254147721805,0.0981323277976131,7.32943122683471,2.31131550829667e-13,6.4210370674712e-12
"YGL009C",73202.1501324766,1.40163697388888,0.191425592467292,7.32209813652984,2.44123510812423e-13,6.75505254323422e-12
"YGR295C",10952.5359914972,0.941848316489264,0.128658620015186,7.32052245219242,2.47007379449628e-13,6.80783579803263e-12
"tS(GCU)O",62.1185106692455,2.98751171444977,0.408130403615394,7.31999304140321,2.47983814570158e-13,6.80783912991226e-12
"YBL064C",4707.38200082135,0.66979912441084,0.0915579638306489,7.31557470685719,2.56282149787744e-13,7.00806051164681e-12
"YJR129C",599.876298956523,-0.977733874304776,0.133713475817105,-7.31215659700695,2.62888475642349e-13,7.16063023693008e-12
"YML038C",7515.19600646542,-0.652951814306277,0.0901271386670882,-7.24478579884968,4.3312317211088e-13,1.17516259888295e-11
"YMR102C",10180.1116466428,-0.874488636121908,0.120763002425866,-7.24136216022571,4.44200477665122e-13,1.20054648479027e-11
"tK(UUU)O",207.991996138125,1.77086240327283,0.244963936657437,7.22907390955774,4.86298736357223e-13,1.30925138556715e-11
"YPL246C",3308.52442960508,-0.576358846245683,0.079842978775879,-7.2186541018658,5.25046161084833e-13,1.40813341586328e-11
"YNL109W",108.548032447278,1.97551100431005,0.274130349623417,7.20646585474348,5.74227141088475e-13,1.53413251142143e-11
"Q0045",9268.35218685336,1.78918499968004,0.248942288852304,7.18714770370555,6.61588290157004e-13,1.76078440735297e-11
"YPL018W",1009.78297848098,0.910990613167543,0.126902721555696,7.17865308166556,7.04015339332428e-13,1.86657755177377e-11
"YFR006W",7563.03134544376,-0.510500899572143,0.0711518851223344,-7.1748049780328,7.24103318901997e-13,1.91256531920592e-11
"YOL085W-A",117.365831571195,1.62410194420688,0.226427741035951,7.17271627926991,7.35241282626811e-13,1.93465564670066e-11
"YEL024W",2720.49492656601,0.902120886357689,0.125994365131017,7.16000977837067,8.06713064767754e-13,2.1147406769269e-11
"YGR154C",1045.33032820579,0.850502766033099,0.118856957357908,7.15568347818312,8.32570481632983e-13,2.17434980090891e-11
"YLR364C-A",42.2561348163525,6.44986325936112,0.904148605369755,7.13363181788399,9.77546013762167e-13,2.54344341565806e-11
"YAL063C",175.47514891202,-1.71728661926913,0.24133964397468,-7.11564246547616,1.11392715615505e-12,2.88751452039747e-11
"YML083C",81.9510290492415,-3.61558403316132,0.51098966738922,-7.07564998649441,1.48749876472153e-12,3.84160329126045e-11
"YJR074W",1280.79239057176,-0.893781649066792,0.126383547926603,-7.07197783042027,1.52740827651208e-12,3.93011731074491e-11
"YMR180C",1897.52825904294,0.694165763347322,0.0983687784095683,7.05676917585673,1.70418353406284e-12,4.368849920228e-11
"YDR106W",400.2557534498,1.39489887571903,0.197856579823828,7.05005048081317,1.78852893613419e-12,4.56828288339331e-11
"YGL018C",801.691933738101,-0.754128251604754,0.107360751619588,-7.02424526867008,2.15226446300323e-12,5.47727740894946e-11
"YER042W",4540.22329272196,0.93012127044008,0.13248557779079,7.02054733767963,2.21000767743567e-12,5.60377583082143e-11
"YHR018C",3115.76544822597,-0.957157620804493,0.136425420563107,-7.01597705804201,2.2834752423051e-12,5.76908437122952e-11
"YER001W",8994.32697285632,0.779711849162146,0.111343669804298,7.00274968961053,2.50987023168826e-12,6.31816791536542e-11
"YLR358C",49.7120213743521,3.23910934638081,0.465432219002142,6.95935780579449,3.41827334508603e-12,8.57396404146937e-11
"YKL084W",1111.45435724262,-0.730719832116567,0.105141411548254,-6.94987656487004,3.65605962379276e-12,9.13752822821036e-11
"snR31",12610.9405878574,1.12971778696013,0.162592444549885,6.94815672454894,3.70089739435168e-12,9.21655626100511e-11
"YLL061W",4109.37962073413,1.31191652312218,0.189404703471609,6.92652557764402,4.31301932695208e-12,1.07027344365967e-10
"YJL169W",50.7892004764295,2.39095471511497,0.345364123169519,6.92299678719493,4.42187801168657e-12,1.09339558069115e-10
"YOL162W",217.41532481841,1.95680842501877,0.282914217646372,6.91661395209442,4.62566362843607e-12,1.13974390392526e-10
"YDR185C",1163.70411438533,0.848140645007501,0.12270831250651,6.91184344143359,4.78395671090834e-12,1.17459613187197e-10
"YOR293C-A",38.771720037541,3.61959601874958,0.52376005581997,6.91079050135455,4.81960378643749e-12,1.17919639308171e-10
"YNL037C",21170.3426267257,-0.868113804480692,0.125726678475467,-6.9047700536373,5.02848124636091e-12,1.22599999059002e-10
"YOR186W",102.400941278107,1.70379598807008,0.24701390181037,6.89757125239888,5.28991129999828e-12,1.28524569668599e-10
"YLR258W",17628.4369314277,0.580797780594805,0.0846231214829519,6.86334621574804,6.72659331292802e-12,1.62862969343914e-10
"YLR126C",1397.98319864786,-1.00525475089462,0.147064594371507,-6.83546407067362,8.17399841361588e-12,1.97222459993576e-10
"YER053C-A",101.886966864649,2.66089158376329,0.389967458391519,6.82336827472361,8.89302857152925e-12,2.13831338721633e-10
"YPL006W",7439.91672022728,-0.546476804019192,0.0801860277920213,-6.81511254599853,9.4189997633567e-12,2.24927004622898e-10
"snR74",379.968914439738,1.55665255670347,0.228410146431034,6.81516377895884,9.41564358315227e-12,2.24927004622898e-10
"YNL134C",2799.67985159174,-0.792973991909092,0.116733095090141,-6.79305205860225,1.09785740679916e-11,2.61275075003772e-10
"YGL247W",1174.32310485738,0.677305503844667,0.100128879014729,6.76433722727521,1.33920825586863e-11,3.17629223407209e-10
"YLL062C",1259.04501095172,1.14029406351885,0.168903013195643,6.75117655952075,1.46651004401187e-11,3.466432046405e-10
"YPL156C",3903.30411181202,-1.02279259611813,0.151554461002986,-6.74868023909884,1.49195983064559e-11,3.51467429023369e-10
"YER088W-B",43.4062397821559,2.64649552697691,0.392714125957945,6.7389873499491,1.59494285890208e-11,3.74462510273542e-10
"YGR189C",21809.8228773232,-0.471312150729787,0.0706309220055946,-6.67288685106582,2.50819776083428e-11,5.86901442493203e-10
"YHL040C",7888.87448651204,-1.61258107359484,0.243037301770996,-6.63511758007545,3.24243962541817e-11,7.56171622342504e-10
"YER145C",8406.45481686568,-0.981706153203063,0.148262596881026,-6.62140130993954,3.55809539939496e-11,8.27019973999369e-10
"YNL089C",30.2578365466946,3.25884740113377,0.492959503152116,6.61078117024994,3.82297256449771e-11,8.85634142599421e-10
"YPL255W",935.476929768701,-0.797390523138854,0.120765556873098,-6.60279755076822,4.03470364583973e-11,9.31589023921868e-10
"YLR433C",3895.2256068041,0.604797520869744,0.0916095937014566,6.601901574203,4.05916991013309e-11,9.3414494334515e-10
"YNL252C",2148.97228535641,-0.884203209778994,0.134053423164389,-6.59590175996254,4.22678754233367e-11,9.69519392522786e-10
"YOL150C",146.870822210076,1.54974627256067,0.235099135350755,6.59188418642429,4.34279321486939e-11,9.9286219958309e-10
"YDL079C",2549.66630155923,1.25567957491848,0.19059916709306,6.58806433453822,4.45597573483795e-11,1.01540911107925e-09
"YDR222W",1433.16684932738,1.09767347128044,0.167025289625365,6.57189982273048,4.96772830088186e-11,1.12833776684199e-09
"YKR071C",8881.57016503444,0.679212574100371,0.103416130153107,6.56776242830588,5.10769442985357e-11,1.15636211881068e-09
"YHR215W",6807.25150065545,0.576895473133761,0.0883664307658264,6.52844601885698,6.64555540962386e-11,1.49965883078664e-09
"YPL017C",360.40860956879,0.951821477557759,0.145843997149668,6.52629862153998,6.74148500297854e-11,1.51639919115385e-09
"YGR032W",11127.910881427,-0.783821239451156,0.120196041920249,-6.52119010683587,6.9751709934086e-11,1.5639185638919e-09
"YHR177W",122.986940726688,1.47053342756175,0.225540440097065,6.52004326553981,7.02871144248227e-11,1.57087195155221e-09
"snR32",9655.51287160957,1.56029911869468,0.239356964101617,6.51871201889184,7.09136504277894e-11,1.57981113237372e-09
"YPL198W",9795.22027776801,-0.519052572974118,0.0797573529703605,-6.50789618315202,7.62105547426945e-11,1.69240827458856e-09
"YLR255C",50.7120991574081,2.12292487081783,0.326365293484897,6.50475069867094,7.78223314106394e-11,1.72271465690917e-09
"YDR537C",66.6239017918369,2.38962192562845,0.367831427838752,6.49651374182199,8.22026105247548e-11,1.81392026325669e-09
"YLR183C",3439.96438462517,-0.636017965645545,0.098186749940968,-6.47763538387749,9.31711644776907e-11,2.04947170316384e-09
"YJR108W",260.631633082018,1.18401270253435,0.18301615925645,6.46944350348465,9.83644983973636e-11,2.15014309506212e-09
"YHL012W",43.956667541156,-3.57613581712984,0.552734899398676,-6.46989329065405,9.80721504309205e-11,2.15014309506212e-09
"YGR250C",10996.8642863736,0.666015121521868,0.103009782736075,6.46555214302593,1.00929592144676e-10,2.19931889382759e-09
"YOR020C",14600.477573862,-0.560819163066598,0.0869589118801453,-6.44924310736052,1.12410124077568e-10,2.44185605979091e-09
"YGL118C",29.8276608710754,3.21707728577264,0.499153914628833,6.44506071471929,1.15554148534463e-10,2.50235738425717e-09
"YIL070C",3937.74353835719,-0.754742619111383,0.117344828121668,-6.43183539651902,1.26072228109792e-10,2.72167692448786e-09
"YKL132C",910.156297422397,0.828988525181061,0.129049946719539,6.42378045287131,1.32930888449573e-10,2.86088606530515e-09
"YDR268W",1521.12949176544,-0.801203668431908,0.124865240254123,-6.41654688527662,1.39400032180788e-10,2.99088130583581e-09
"YGL199C",226.730889933857,1.75102036374245,0.273373128828852,6.40523950266777,1.50133515818806e-10,3.21129142884827e-09
"YDL085W",73.8233114209252,-1.97491400623037,0.308392160837241,-6.40390469351996,1.51452674138401e-10,3.22960090754455e-09
"YEL064C",1295.74123474071,-0.700164769007235,0.109502804208011,-6.39403505756079,1.61564360768952e-10,3.42428050954985e-09
"YER028C",1792.16769703454,1.06980756322685,0.167302734224133,6.39444159826849,1.61135120457857e-10,3.42428050954985e-09
"YMR272C",8276.99194287735,-0.652586166080731,0.103156551967368,-6.32617273100757,2.51316485407972e-10,5.31039349318117e-09
"YPL127C",3364.71138769559,-0.705323001836722,0.111514743229534,-6.3249305106226,2.53346566522707e-10,5.33711664157957e-09
"YOR390W",745.912751420166,0.700482543473944,0.110761114288024,6.32426414248964,2.54442160351195e-10,5.34405175942434e-09
"YLR364W",620.112259848688,0.919726472357233,0.145808818331105,6.30775616237904,2.83109767978009e-10,5.92805383794768e-09
"YJL063C",1120.64837189457,-0.655090574843542,0.103862309058234,-6.30729839133697,2.83948082873157e-10,5.92805383794768e-09
"YPL230W",1277.56934813945,0.775451487736096,0.123152437341642,6.29667998843485,3.04088147607553e-10,6.32957209930587e-09
"YFL014W",966.586922415396,1.21197864079759,0.192520262633118,6.29533029002373,3.06745999477672e-10,6.36589242368395e-09
"YGL183C",162.84421209015,1.77908041975911,0.283628434162972,6.27257427489393,3.55126948945647e-10,7.34807185459347e-09
"YFR047C",2598.94221303007,-0.904590749397636,0.144524217293166,-6.25909460947074,3.87218917204254e-10,7.98839499900966e-09
"YDR008C",129.54770746078,1.27149525336578,0.203603718339998,6.24495104378451,4.23932875209955e-10,8.72001161899415e-09
"YHR101C",1268.89632727239,0.575174719247601,0.0921404585438905,6.24236875241532,4.30993388186728e-10,8.83916734066487e-09
"YLR299C-A",47.629374934152,2.96016287174142,0.474444607987864,6.23921701691493,4.39766534752212e-10,8.99264529861341e-09
"YDL071C",70.337341703011,1.88640336995917,0.302894086474158,6.22793066684752,4.72636128288582e-10,9.6257640070489e-09
"YOR328W",2387.42099835953,-0.585170979445723,0.093963396713506,-6.22764821103591,4.73488750095765e-10,9.6257640070489e-09
"YPR156C",3603.63543336921,1.06662170798431,0.17143576803048,6.22169877522098,4.91800565447561e-10,9.96896901995885e-09
"YGR213C",352.18524071987,-1.38754316106235,0.223908237402458,-6.19692771091915,5.75759279982038e-10,1.163701292555e-08
"YCL049C",5584.63368157951,0.935320783692461,0.151119252760341,6.18928936325393,6.04360515633447e-10,1.21797857673758e-08
"YGL098W",1869.87139878449,0.748445026603105,0.120945788968111,6.18826858701497,6.08286224189145e-10,1.22235730295992e-08
"YPL188W",3136.87993113217,0.690129389973973,0.111677010701786,6.17969074957463,6.4227288854803e-10,1.28694507236937e-08
"YOR345C",25.8885259201708,3.64901110210715,0.594829922295217,6.13454529662369,8.54031085499011e-10,1.70634921466608e-08
"YOL104C",1674.84099592345,0.876834068879876,0.143397638020471,6.11470370770474,9.67365271827968e-10,1.92726801155898e-08
"YIL155C",5348.90675313649,0.807343619875371,0.1321287227951,6.11028096538379,9.94558902426728e-10,1.97580034946484e-08
"YBR072C-A",68.897788339233,2.01274102299622,0.329861442698301,6.10177717811389,1.0489554082442e-09,2.07794490388829e-08
"YGR248W",472.524969125112,0.959613330723403,0.157618045326064,6.08821996706186,1.14172937699548e-09,2.25531981467123e-08
"YLR137W",832.61743296997,0.794852070488859,0.130659408040784,6.083389496459,1.17668026233065e-09,2.31779420034791e-08
"YGL255W",5567.30907738053,0.877197090041478,0.144340651729501,6.07726984415571,1.22245953580763e-09,2.40118601216524e-08
"YHR136C",3056.60068717941,0.93607988405582,0.154093048909477,6.07477034610254,1.24165288204727e-09,2.43203526587517e-08
"YGL125W",4589.41874783867,0.701205473087604,0.115537838737458,6.0690547854282,1.28665252704141e-09,2.51311710673943e-08
"YDR095C",33.4874729054102,2.92272016733139,0.481628229612392,6.06841540348156,1.2917842886498e-09,2.51609269406566e-08
"YDL003W",2738.88109005478,-0.703665544830627,0.115969912615128,-6.06765607529515,1.29790467531879e-09,2.52097195013869e-08
"YER053C",7290.11260640676,0.824396732201041,0.135916296236969,6.06547378810052,1.31565227100075e-09,2.54834535713563e-08
"YDR261C",7564.01975180409,0.522580609523149,0.0862422377664294,6.0594509495273,1.36586970253726e-09,2.63828516226933e-08
"YBR183W",2007.42930775485,0.935426814428995,0.154478604440698,6.05538105303179,1.40085655614234e-09,2.69839026684546e-08
"SRG1",5845.28154048808,1.03479970838988,0.171056628900295,6.04945692571224,1.45334915392359e-09,2.79179163920364e-08
"YBL113C",302.652639971925,-1.42659874220365,0.236398422569369,-6.03472191860766,1.5923666067318e-09,3.05043196393979e-08
"YFL041W",5770.6463441246,-0.687674671911248,0.114240285023125,-6.0195461852362,1.74906747194258e-09,3.3414376662618e-08
"YDL175C",1949.64027177615,0.580799942606107,0.0967959610707652,6.00024976436256,1.9701424851203e-09,3.74463179968902e-08
"snR45",11566.0880896609,2.99725019232994,0.499525819165157,6.00019073556429,1.97085884194159e-09,3.74463179968902e-08
"YER057C",4649.26969162361,-0.507042167668385,0.0845650428715216,-5.99588376533702,2.02381745816179e-09,3.83480411297886e-08
"YJR140W-A",27.3297176792388,3.98274879519681,0.666114814552638,5.97907253852569,2.2441161781136e-09,4.24071059891223e-08
"YOR383C",19682.0775748116,-2.94398903961083,0.492667804094621,-5.97560671743309,2.29235416999041e-09,4.32015827766031e-08
"YOR382W",11402.096158886,-2.69759371911926,0.451496174587702,-5.9747875418494,2.30390235468566e-09,4.33021863051836e-08
